ProductKey,ProductItemCode,Product Name,Sub Category,Product Category,Cost of Goods Sold,Product Color,Price Per Unit,Product Size,Product Line,Product Model Name,Product Description,Product Status
232,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,31.7244,Multi,48.0673,L,"S ",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
232,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Jerseys,Accessories,31.7244,Multi,48.0673,L,"S ",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
233,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Jerseys,Bikes,29.0807,Multi,48.0673,L,"S ",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
233,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Jerseys,Components,29.0807,Multi,48.0673,L,"S ",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
233,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,29.0807,Multi,48.0673,L,"S ",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
233,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Jerseys,Accessories,29.0807,Multi,48.0673,L,"S ",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
234,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Jerseys,Bikes,38.4923,Multi,49.99,L,"S ",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current
234,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Jerseys,Components,38.4923,Multi,49.99,L,"S ",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current
234,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,38.4923,Multi,49.99,L,"S ",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current
234,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Jerseys,Accessories,38.4923,Multi,49.99,L,"S ",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current
235,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Jerseys,Bikes,31.7244,Multi,48.0673,XL,"S ",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
235,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Jerseys,Components,31.7244,Multi,48.0673,XL,"S ",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
235,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,31.7244,Multi,48.0673,XL,"S ",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
235,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Jerseys,Accessories,31.7244,Multi,48.0673,XL,"S ",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
236,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Jerseys,Bikes,29.0807,Multi,48.0673,XL,"S ",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
236,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Jerseys,Components,29.0807,Multi,48.0673,XL,"S ",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
236,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,29.0807,Multi,48.0673,XL,"S ",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
236,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Jerseys,Accessories,29.0807,Multi,48.0673,XL,"S ",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
237,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Jerseys,Bikes,38.4923,Multi,49.99,XL,"S ",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current
237,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Jerseys,Components,38.4923,Multi,49.99,XL,"S ",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current
237,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,38.4923,Multi,49.99,XL,"S ",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current
237,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Jerseys,Accessories,38.4923,Multi,49.99,XL,"S ",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current
238,FR-R92R-62,"HL Road Frame - Red, 62",Road Frames,Bikes,747.9682,Red,1263.4598,62,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
238,FR-R92R-62,"HL Road Frame - Red, 62",Road Frames,Components,747.9682,Red,1263.4598,62,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
238,FR-R92R-62,"HL Road Frame - Red, 62",Road Frames,Clothing,747.9682,Red,1263.4598,62,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
238,FR-R92R-62,"HL Road Frame - Red, 62",Road Frames,Accessories,747.9682,Red,1263.4598,62,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
239,FR-R92R-62,"HL Road Frame - Red, 62",Road Frames,Bikes,722.2568,Red,1301.3636,62,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
239,FR-R92R-62,"HL Road Frame - Red, 62",Road Frames,Components,722.2568,Red,1301.3636,62,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
239,FR-R92R-62,"HL Road Frame - Red, 62",Road Frames,Clothing,722.2568,Red,1301.3636,62,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
239,FR-R92R-62,"HL Road Frame - Red, 62",Road Frames,Accessories,722.2568,Red,1301.3636,62,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
240,FR-R92R-62,"HL Road Frame - Red, 62",Road Frames,Bikes,868.6342,Red,1431.50,62,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
240,FR-R92R-62,"HL Road Frame - Red, 62",Road Frames,Components,868.6342,Red,1431.50,62,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
240,FR-R92R-62,"HL Road Frame - Red, 62",Road Frames,Clothing,868.6342,Red,1431.50,62,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
240,FR-R92R-62,"HL Road Frame - Red, 62",Road Frames,Accessories,868.6342,Red,1431.50,62,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
241,FR-R92R-44,"HL Road Frame - Red, 44",Road Frames,Bikes,747.9682,Red,1263.4598,44,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
241,FR-R92R-44,"HL Road Frame - Red, 44",Road Frames,Components,747.9682,Red,1263.4598,44,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
241,FR-R92R-44,"HL Road Frame - Red, 44",Road Frames,Clothing,747.9682,Red,1263.4598,44,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
241,FR-R92R-44,"HL Road Frame - Red, 44",Road Frames,Accessories,747.9682,Red,1263.4598,44,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
242,FR-R92R-44,"HL Road Frame - Red, 44",Road Frames,Bikes,722.2568,Red,1301.3636,44,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
242,FR-R92R-44,"HL Road Frame - Red, 44",Road Frames,Components,722.2568,Red,1301.3636,44,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
242,FR-R92R-44,"HL Road Frame - Red, 44",Road Frames,Clothing,722.2568,Red,1301.3636,44,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
242,FR-R92R-44,"HL Road Frame - Red, 44",Road Frames,Accessories,722.2568,Red,1301.3636,44,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
243,FR-R92R-44,"HL Road Frame - Red, 44",Road Frames,Bikes,868.6342,Red,1431.50,44,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
243,FR-R92R-44,"HL Road Frame - Red, 44",Road Frames,Components,868.6342,Red,1431.50,44,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
243,FR-R92R-44,"HL Road Frame - Red, 44",Road Frames,Clothing,868.6342,Red,1431.50,44,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
243,FR-R92R-44,"HL Road Frame - Red, 44",Road Frames,Accessories,868.6342,Red,1431.50,44,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
244,FR-R92R-48,"HL Road Frame - Red, 48",Road Frames,Bikes,747.9682,Red,1263.4598,48,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
244,FR-R92R-48,"HL Road Frame - Red, 48",Road Frames,Components,747.9682,Red,1263.4598,48,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
244,FR-R92R-48,"HL Road Frame - Red, 48",Road Frames,Clothing,747.9682,Red,1263.4598,48,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
244,FR-R92R-48,"HL Road Frame - Red, 48",Road Frames,Accessories,747.9682,Red,1263.4598,48,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
245,FR-R92R-48,"HL Road Frame - Red, 48",Road Frames,Bikes,722.2568,Red,1301.3636,48,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
245,FR-R92R-48,"HL Road Frame - Red, 48",Road Frames,Components,722.2568,Red,1301.3636,48,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
245,FR-R92R-48,"HL Road Frame - Red, 48",Road Frames,Clothing,722.2568,Red,1301.3636,48,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
245,FR-R92R-48,"HL Road Frame - Red, 48",Road Frames,Accessories,722.2568,Red,1301.3636,48,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
246,FR-R92R-48,"HL Road Frame - Red, 48",Road Frames,Bikes,868.6342,Red,1431.50,48,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
246,FR-R92R-48,"HL Road Frame - Red, 48",Road Frames,Components,868.6342,Red,1431.50,48,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
246,FR-R92R-48,"HL Road Frame - Red, 48",Road Frames,Clothing,868.6342,Red,1431.50,48,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
246,FR-R92R-48,"HL Road Frame - Red, 48",Road Frames,Accessories,868.6342,Red,1431.50,48,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
247,FR-R92R-52,"HL Road Frame - Red, 52",Road Frames,Bikes,747.9682,Red,1263.4598,52,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
247,FR-R92R-52,"HL Road Frame - Red, 52",Road Frames,Components,747.9682,Red,1263.4598,52,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
247,FR-R92R-52,"HL Road Frame - Red, 52",Road Frames,Clothing,747.9682,Red,1263.4598,52,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
247,FR-R92R-52,"HL Road Frame - Red, 52",Road Frames,Accessories,747.9682,Red,1263.4598,52,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
248,FR-R92R-52,"HL Road Frame - Red, 52",Road Frames,Bikes,722.2568,Red,1301.3636,52,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
248,FR-R92R-52,"HL Road Frame - Red, 52",Road Frames,Components,722.2568,Red,1301.3636,52,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
248,FR-R92R-52,"HL Road Frame - Red, 52",Road Frames,Clothing,722.2568,Red,1301.3636,52,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
248,FR-R92R-52,"HL Road Frame - Red, 52",Road Frames,Accessories,722.2568,Red,1301.3636,52,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
249,FR-R92R-52,"HL Road Frame - Red, 52",Road Frames,Bikes,868.6342,Red,1431.50,52,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
249,FR-R92R-52,"HL Road Frame - Red, 52",Road Frames,Components,868.6342,Red,1431.50,52,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
249,FR-R92R-52,"HL Road Frame - Red, 52",Road Frames,Clothing,868.6342,Red,1431.50,52,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
249,FR-R92R-52,"HL Road Frame - Red, 52",Road Frames,Accessories,868.6342,Red,1431.50,52,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
250,FR-R92R-56,"HL Road Frame - Red, 56",Road Frames,Bikes,747.9682,Red,1263.4598,56,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
250,FR-R92R-56,"HL Road Frame - Red, 56",Road Frames,Components,747.9682,Red,1263.4598,56,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
250,FR-R92R-56,"HL Road Frame - Red, 56",Road Frames,Clothing,747.9682,Red,1263.4598,56,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
250,FR-R92R-56,"HL Road Frame - Red, 56",Road Frames,Accessories,747.9682,Red,1263.4598,56,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
251,FR-R92R-56,"HL Road Frame - Red, 56",Road Frames,Bikes,722.2568,Red,1301.3636,56,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
251,FR-R92R-56,"HL Road Frame - Red, 56",Road Frames,Components,722.2568,Red,1301.3636,56,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
251,FR-R92R-56,"HL Road Frame - Red, 56",Road Frames,Clothing,722.2568,Red,1301.3636,56,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
251,FR-R92R-56,"HL Road Frame - Red, 56",Road Frames,Accessories,722.2568,Red,1301.3636,56,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
252,FR-R92R-56,"HL Road Frame - Red, 56",Road Frames,Bikes,868.6342,Red,1431.50,56,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
252,FR-R92R-56,"HL Road Frame - Red, 56",Road Frames,Components,868.6342,Red,1431.50,56,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
